"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HLA-DPA1",2.09872619047617,12.578725,4.60020395809181,3.87812881399572e-05,0.00277352467666507,2.1121398810658
"HLA-DQA1",2.57272619047617,12.842925,4.54661860729715,4.59826648366921e-05,0.00277352467666507,1.96071653338832
"HLA-F",1.6202857142857,9.0273,4.39671588850069,7.3838754476105e-05,0.00277352467666507,1.53981199138083
"LY9",2.37163095238094,6.581775,4.3751595694156,7.90138973214701e-05,0.00277352467666507,1.4796349911908
"HLA-DRA",1.95821428571427,14.41025,4.34755056925918,8.61631335378626e-05,0.00277352467666507,1.40269745157321
"IRF8",1.74358333333332,7.581075,4.33146352863564,9.06166749859645e-05,0.00277352467666507,1.35793984257173
"HLA-A",1.56424999999998,10.140775,4.30622430942619,9.8061282033587e-05,0.00277352467666507,1.2878276570419
"HLA-DPB1",1.80977380952378,12.782825,4.2176743078181,0.000129214995202957,0.00277352467666507,1.04293326413112
"CD74",2.16021428571427,13.91035,4.20516450290992,0.000134331174957547,0.00277352467666507,1.00847749903999
"CXCR4",2.10786904761903,9.762325,4.19489996791513,0.000138676233833254,0.00277352467666507,0.980232815984801
"HLA-DMB",2.33109523809521,10.60665,4.13771278872156,0.000165510919233512,0.00300928944060931,0.823325993075423
"CD8A",2.48366666666666,7.1226,4.09083911702418,0.000191221329194499,0.00318702215324166,0.695307736925775
"HLA-E",1.4278095238095,13.6922,4.03182630931379,0.000229161341764729,0.00337640248796404,0.534924583524722
"CD27",2.35682142857141,7.531975,4.02172842036,0.000236348174157483,0.00337640248796404,0.507571484381027
"IL32",1.90840476190475,9.5642,3.96973901011185,0.000276956449327311,0.00347608562881142,0.36717446506897
"PTPRC",1.71609523809522,8.1574,3.96840025009895,0.000278086850304914,0.00347608562881142,0.363568843693706
"ITGB2",2.22949999999998,9.83335,3.93418659879928,0.000308543100117526,0.00362991882491207,0.271591295620104
"CD4",1.80457142857141,9.19055,3.87014180642413,0.00037447317160184,0.00416081301779822,0.100310003720748
"IL2RG",1.73932142857141,7.627725,3.80796307886648,0.000451419259749193,0.00475178168157045,-0.0648267568582206
"CMKLR1",1.55720238095236,8.934875,3.70824920913148,0.000607671727994126,0.00587664386881652,-0.327156232168007
"ITGB3",-2.05880952380954,8.77625,-3.69419779383006,0.000633506451775018,0.00587664386881652,-0.363866512384828
"TNFRSF1B",1.73508333333332,8.454525,3.68737418581605,0.000646430825569818,0.00587664386881652,-0.38167021417429
"CD274",1.76815476190475,6.385625,3.60951488197103,0.00081308209280483,0.00707027906786809,-0.58370821754115
"ITGAX",2.05576190476189,9.15855,3.56351249516043,0.000930198866605102,0.00711400493336619,-0.702097699485949
"NKG7",2.28516666666665,8.82605,3.55974010080714,0.000940490290709906,0.00711400493336619,-0.711772932789264
"CXCL2",1.89721428571427,7.0002,3.55572973718139,0.00095155068254501,0.00711400493336619,-0.722052916938702
"TLR4",1.1837976190476,8.363675,3.55136313891425,0.000963735426624302,0.00711400493336619,-0.733239501809781
"SDHA",0.670619047619034,10.4239,3.53607478349705,0.00100758680914913,0.00711400493336619,-0.772351929554877
"PRF1",2.11155952380951,7.321575,3.52537250513968,0.00103941550332801,0.00711400493336619,-0.799681353155415
"CCL4",2.0445476190476,8.07765,3.50777565797491,0.00109385338360649,0.00711400493336619,-0.844525854098684
"TIGIT",1.91457142857142,6.20805,3.49568225436136,0.00113283785343075,0.00711400493336619,-0.875279072618481
"PDCD1LG2",1.26541666666665,7.371875,3.48955320244584,0.00115310006206233,0.00711400493336619,-0.890844397056081
"CTLA4",1.5985238095238,7.06545,3.47744526147082,0.00119415219403168,0.00711400493336619,-0.921552531557807
"HLA-DRB1",1.69953571428568,12.241325,3.47305477214862,0.00120938083867225,0.00711400493336619,-0.932674120470656
"ICOS",1.60872619047618,5.664475,3.45656685059383,0.00126824568194788,0.0072471181825593,-0.974374976268792
"CCL5",1.97348809523808,8.992725,3.42509504470753,0.00138829479641574,0.00756256336619121,-1.05368554942542
"CD14",1.54509523809522,11.0736,3.4223976973202,0.00139907422274537,0.00756256336619121,-1.0604653021166
"HAVCR2",1.65022619047617,8.620925,3.40808163308645,0.00145763647543713,0.00767177092335333,-1.09640136719507
"IL2RB",1.68030952380951,6.66995,3.36250174409187,0.00166006993961829,0.0085131791775297,-1.21028038889084
"LCK",1.65121428571427,6.84715,3.28874019290419,0.00204546291476301,0.0102273145738151,-1.39280149329982
"NLRC5",1.0435357142857,8.233025,3.27593481001834,0.00212049630336498,0.0103438844066584,-1.42426008093262
"GZMA",1.67796428571427,8.309925,3.25395506316372,0.00225541732165156,0.0103898587657684,-1.47809674928363
"CXCR6",2.08190476190475,4.651,3.25356413289338,0.00225788920464663,0.0103898587657684,-1.47905243978848
"CD79A",2.56547619047618,4.71775,3.24918283454428,0.00228576892846905,0.0103898587657684,-1.48975878132067
"CD5",1.86320238095237,5.834425,3.24010619650581,0.00234456932090236,0.0104203080928994,-1.51191292061814
"LAG3",1.9957738095238,6.062625,3.22434205863458,0.00245011659088222,0.0106526808299227,-1.55030621267753
"IRF1",1.19908333333332,7.054975,3.14819695352738,0.00302646903612123,0.0128785916430691,-1.73423601150096
"PSMB9",1.13071428571427,10.291,3.12385520911405,0.00323626987049307,0.0134331557684801,-1.79249201094918
"NLRP3",1.0897857142857,5.21215,3.11773679873612,0.00329112316327762,0.0134331557684801,-1.80709289996305
"TLR2",1.12383333333332,8.26115,3.09330618436208,0.00351901561245517,0.0140760624498207,-1.86522394832792
"PIK3CG",1.10395238095237,7.8869,3.08137517172851,0.00363563996461157,0.0142574116259277,-1.89351360533123
"CSF2",2.15605952380952,2.770675,3.0610836964992,0.0038423877064176,0.0147784142554523,-1.94147557321392
"TNFSF13",1.44888095238094,7.3802,3.04244667725728,0.00404198086983233,0.0152527579993673,-1.98535782280929
"TNFAIP3",0.953452380952372,9.0325,3.0156003382936,0.00434668457292283,0.016098831751566,-2.04828180760835
"TNFRSF17",2.23899999999999,5.2572,2.95799744744292,0.00507470880109703,0.0181988098459713,-2.18212966071493
"CCR5",1.21534523809522,7.132925,2.9522752338946,0.00515295522277696,0.0181988098459713,-2.19533795208803
"TBX21",1.54672619047618,4.888625,2.94983534954198,0.00518666080610181,0.0181988098459713,-2.20096492482143
"SLAMF7",1.3920357142857,7.780575,2.93293286407369,0.00542588531916143,0.0183980638065723,-2.23986567166459
"CD40",1.09320238095236,8.057675,2.93282608833008,0.00542742882293883,0.0183980638065723,-2.24011096526075
"GZMB",1.37416666666666,7.7555,2.87168233255764,0.006381936503599,0.0212731216786633,-2.37963877730299
"HLA-B",1.21583333333332,13.41975,2.84090374274966,0.00691959846887581,0.022430258006666,-2.4491571006663
"SOCS1",1.20072619047618,7.442825,2.83633261376069,0.00700295525184602,0.022430258006666,-2.45944016065565
"ICOSLG",1.26424999999999,7.258275,2.83293420485708,0.00706553127209978,0.022430258006666,-2.4670781028251
"HLA-C",1.23507142857141,11.36695,2.82177524486748,0.00727468091592034,0.022733377862251,-2.49211578772147
"CXCL16",1.42004761904761,7.9423,2.81519046793063,0.00740078290849904,0.0227716397184586,-2.50685984308616
"AXL",1.11009523809522,8.7531,2.7884524826045,0.0079339807309436,0.0240423658513442,-2.56649585474786
"C1QA",1.47008333333332,8.656275,2.75170571315532,0.00872503891959086,0.0260448922972861,-2.64783812789531
"BTLA",1.25461904761903,5.88935,2.73652684326747,0.00907262454671843,0.0266841898432895,-2.6812270359514
"NOD2",1.4187857142857,6.75285,2.71069225483927,0.00969380142271733,0.0270763689485215,-2.73776865228315
"TREM2",1.81098809523809,6.023475,2.70168950737335,0.00991933712080982,0.0270763689485215,-2.75738663420545
"HLA-DQA2",1.94122619047618,4.662225,2.70007610019098,0.00996026410441668,0.0270763689485215,-2.76089773669589
"CSF1",1.02424999999998,8.413025,2.69915222851508,0.00998376987685107,0.0270763689485215,-2.76290762663758
"EOMES",1.53240476190475,5.07615,2.69524770796023,0.0100836776737608,0.0270763689485215,-2.77139676593221
"CTSW",1.52782142857142,6.539525,2.69264314502403,0.0101508344325622,0.0270763689485215,-2.77705490177111
"CD86",1.1545238095238,6.09175,2.69253474552991,0.0101536383556956,0.0270763689485215,-2.77729030725101
"TNFRSF9",1.61959523809523,5.14545,2.662662810988,0.0109541147942295,0.028590395160057,-2.84191417888168
"SH2D1A",1.39269047619047,5.6592,2.66074996355336,0.011007302136622,0.028590395160057,-2.84603549210441
"B2M",0.845261904761877,16.5679,2.61843379770314,0.0122464022789149,0.0314010314843971,-2.93668284030645
"CD28",0.85280952380951,6.31095,2.60063210774498,0.0128049461016963,0.0324175850675855,-2.97451408697901
"ERCC3",-0.387821428571439,7.720975,-2.58457129099274,0.0133288074230857,0.0333220185577143,-3.0084903872445
"TAP2",0.760773809523792,9.057125,2.49778377861794,0.0165144746086199,0.040730770693805,-3.18949705266878
"TNFSF13B",0.659940476190461,7.719625,2.49322397300389,0.0166996159844601,0.040730770693805,-3.19888453815785
"PSMB10",0.94582142857141,9.113925,2.42372780547145,0.0197647559978651,0.0476259180671447,-3.34041343820119
"IRF2",0.690333333333317,8.86685,2.41447228584966,0.0202093056519472,0.0481173944093981,-3.35904102513802
"GZMK",1.35936904761903,6.966525,2.40703256965449,0.0205731715461066,0.0484074624614274,-3.37397602802953
"TNF",1.15196428571427,6.940375,2.39410273987408,0.0212196547638899,0.0493480343346276,-3.39985115655121
"ZAP70",1.29898809523808,7.212625,2.35931206750603,0.0230511411214643,0.0529911290148605,-3.46895937505889
"ABCF1",-0.438726190476212,9.359025,-2.30547315024321,0.026166581185934,0.0591451272121964,-3.57440731029793
"HDAC3",0.499464285714271,10.096125,2.30181669647456,0.0263912520495471,0.0591451272121964,-3.58150205896939
"CCL19",1.57869047619046,8.30975,2.29819790586209,0.0266153072454884,0.0591451272121964,-3.58851531304314
"IL15",1.04132142857142,5.376575,2.25757921204693,0.0292494076367651,0.0642844123884947,-3.66665718827868
"SELL",0.848202380952375,7.008675,2.25145935281581,0.0296658150782277,0.0644909023439732,-3.67833803805577
"IFNGR2",0.5810595238095,11.057425,2.22335489653249,0.0316466637638913,0.0680271605539687,-3.73166676552017
"LIF",-1.26114285714287,6.70955,-2.21887888799823,0.0319727654603653,0.0680271605539687,-3.74011230783226
"CXCL1",1.36341666666666,7.413525,2.19163784715791,0.0340225189078161,0.0716263555954023,-3.79122705216714
"GZMM",1.2550238095238,4.5714,2.18217699764213,0.0347611658497689,0.0724190955203519,-3.80886423302446
"IL10",1.09613095238095,5.218375,2.14830527856336,0.0375232698655166,0.0773675667330238,-3.87151874775608
"PDCD1",1.44390476190476,3.04285,2.13913113499742,0.0383039390098985,0.0781713041018338,-3.88835607400786
"HSD11B1",1.2730238095238,4.94505,2.11486636273403,0.040438074829903,0.0816930804644505,-3.93261475794848
"SLC11A1",1.66694047619046,5.709225,2.10024605940969,0.0417737929521101,0.0835475859042203,-3.95908869538695
"ICAM1",0.725238095238073,10.34825,2.09308694701659,0.0424418531993212,0.0840432736620222,-3.97199887944452
"ENTPD1",0.64107142857141,10.28575,2.06391267204118,0.0452620078113241,0.088749034924165,-4.02424525156784
"CD38",0.999940476190469,6.779875,2.04917951324545,0.0467474217226794,0.0907716926653968,-4.05040645185655
"ADORA2A",0.898011904761898,5.312725,2.03462867064336,0.0482559897851099,0.0921685000442648,-4.07609580720008
"MS4A1",1.40745238095237,5.3162,2.0295411096622,0.0487933539471218,0.0921685000442648,-4.08504298845902
"ICAM2",0.710261904761896,7.7934,2.02901419153081,0.0488493050234603,0.0921685000442648,-4.08596861290276
"IL24",1.49341666666666,2.692775,2.00109330510513,0.0518949918259789,0.0969999847214559,-4.13473795261865
"IFNGR1",0.503107142857125,11.532575,1.99511555786885,0.0525680496369203,0.0973482400683709,-4.14510793862311
"C7",1.34074999999999,5.788475,1.97984537124803,0.0543217974962165,0.0992063796544436,-4.17148333887368
"CXCL9",1.40597619047617,9.42565,1.97777429589004,0.054563508809944,0.0992063796544436,-4.17504786427249
"PSMB8",0.527464285714272,11.817775,1.97298712289467,0.0551257702675198,0.0993257121937294,-4.18327539413488
"CXCL13",1.81214285714284,6.68125,1.96659371335239,0.0558844858261645,0.0997937246895795,-4.19423806313362
"TMUB2",0.421238095238081,8.5253,1.95614367262833,0.0571440098826095,0.101139840500194,-4.21209379514611
"MAGEC1",-1.36225000000001,6.825575,-1.93679492821512,0.0595407262174946,0.104457414416657,-4.24494816336538
"CD70",0.947845238095227,4.665175,1.84864371633767,0.0715821595418343,0.124072178916725,-4.39119872403758
"IL18R1",0.895035714285704,5.556725,1.84607614986651,0.0719618637717003,0.124072178916725,-4.39537330707462
"DNAJC14",0.334107142857127,8.068375,1.83344746151569,0.0738544213816938,0.126246874156742,-4.4158352635449
"IL1B",1.33809523809523,4.224,1.82274851572136,0.0754906132556975,0.127950191958809,-4.43307805807375
"SIRPA",0.596654761904745,10.966925,1.7678426977696,0.0843770072204294,0.141406761242657,-4.52022228660203
"CD96",0.770880952380939,6.6983,1.76509385758625,0.0848440567455941,0.141406761242657,-4.52452563331028
"TNFSF4",0.566916666666653,6.667325,1.75539476203765,0.0865093495065946,0.142990660341479,-4.53966409776519
"HMGA1",0.56486904761903,8.916675,1.73617120307748,0.089890811536439,0.14736198612531,-4.56945786374409
"CD79B",0.995059523809514,4.377375,1.72115625989858,0.0926080274094598,0.150582158389366,-4.59253339766368
"CXCL8",1.30182142857142,8.551725,1.68462583896104,0.0995050652303506,0.160492040694114,-4.64795429923249
"IDO1",1.04027380952379,6.258475,1.67673593588176,0.101049168811905,0.161678670099048,-4.65978941845418
"IL18",0.72114285714284,8.08545,1.65698687257247,0.105001029787907,0.166668301250646,-4.68920260579626
"MAGEA1",-1.33227380952381,3.012425,-1.64933919833304,0.106565117523376,0.167819082713979,-4.70051137766452
"TCL1A",1.00366666666666,3.9646,1.64445946720944,0.107573073734163,0.168082927709629,-4.70770336248014
"CD69",0.802678571428561,5.599875,1.63515635067318,0.109516392517382,0.169792856616097,-4.72136334184111
"CD19",0.959678571428562,4.860725,1.62497008041944,0.111677072319577,0.171810880491658,-4.73624257416789
"EIF2B4",-0.365011904761916,9.194675,-1.6004988187286,0.117010432871021,0.178641882245834,-4.77165580292193
"CD244",0.964928571428566,2.6323,1.5561525119644,0.127202211423032,0.192730623368231,-4.83462748369491
"IRF9",0.324630952380934,11.311425,1.51029058544122,0.138483035500311,0.208245166165882,-4.89810494893136
"SELP",0.672904761904753,5.7613,1.47595317008281,0.147441079388367,0.220061312519951,-4.94452476771044
"G6PD",0.437357142857122,8.8956,1.46933238864865,0.149220010694039,0.221066682509687,-4.9533655332386
"CCL20",0.924916666666663,4.244725,1.43159444767377,0.159685766085101,0.234832008948678,-5.00307609788524
"JAK2",0.341999999999983,8.94385,1.4172944215945,0.163798711621898,0.239122206747297,-5.02160882502676
"FAS",0.340607142857133,8.532575,1.41059843896209,0.1657528181673,0.240221475604782,-5.03022907408521
"STAT2",0.294238095238077,8.92845,1.39571793938553,0.170160455879297,0.244835188315535,-5.04925377741379
"CXCL12",0.73297619047618,6.28625,1.38751978738355,0.172627359566674,0.246610513666677,-5.05965709710977
"STAT3",0.300630952380942,11.090475,1.360878595659,0.180835493376677,0.256504245924364,-5.09308030191038
"CCL2",0.576273809523794,8.850025,1.3492990439261,0.18449544491667,0.259852739319254,-5.10742393443831
"FOXP3",0.846083333333326,4.113075,1.29540392560507,0.202280697552184,0.282910066506551,-5.17270999929929
"IRF4",0.466809523809511,10.57565,1.28084918732889,0.207299077925302,0.287915386007364,-5.18992254625674
"IFI27",0.698904761904744,13.16385,1.25619846823451,0.216011068028041,0.297946300728333,-5.21866632391831
"STAT1",0.368488095238085,11.379725,1.20529665763366,0.234859546025405,0.321725405514253,-5.27638563305177
"IL6R",0.37249999999999,8.00975,1.19778651464188,0.237739731775335,0.323455417381408,-5.28471424124154
"CXCL11",0.642071428571413,6.96305,1.19331825764074,0.239465554499479,0.323602100674971,-5.28964650186373
"MAGEB2",-0.940964285714288,2.340425,-1.18500132938082,0.24270223207695,0.32577480815698,-5.29878144015243
"NFATC2",0.448571428571416,9.17475,1.1728840962652,0.247474728385661,0.329966304514215,-5.31198398702231
"DPP4",0.747249999999989,5.926925,1.16682400477205,0.24988693944125,0.330976078730132,-5.31853942328614
"ATM",-0.324678571428592,11.046025,-1.14864224178873,0.257226163996545,0.338455478942823,-5.33801709786605
"JAK1",0.206535714285701,10.749925,1.13918492236443,0.261104411743103,0.339945724218515,-5.34803544366762
"APOE",0.543833333333307,15.0304,1.13760054613796,0.261758207648256,0.339945724218515,-5.34970622931124
"TNFSF10",0.417035714285698,9.101075,1.1277360274493,0.265855193325941,0.341252790347582,-5.36005975754547
"NEIL1",-0.663797619047621,2.833825,-1.12696538613064,0.266177176471114,0.341252790347582,-5.36086504412767
"CDH5",-0.386619047619059,5.43605,-1.10374623017443,0.276009060119205,0.351603898241025,-5.38488580817795
"IL4",0.705023809523804,2.11315,1.06211016382662,0.294276115525794,0.372501412057968,-5.42678063723938
"THBD",0.464583333333318,8.716625,1.04259826523783,0.303119582857211,0.381282494160014,-5.44589059518897
"CXCL10",0.618702380952376,8.786575,0.980559800266454,0.332444351784645,0.415555439730806,-5.50441791574459
"TNFRSF18",0.59909523809523,4.2743,0.930473342683768,0.357462312821808,0.444052562511562,-5.5491740906907
"IL6",0.441178571428565,5.822925,0.916184377197661,0.364819335435463,0.448881337600122,-5.56153109586826
"TAP1",0.536785714285696,9.267,0.914220126016834,0.365838290144099,0.448881337600122,-5.56321544747729
"IFITM2",-0.24016666666668,10.0957,-0.847988837562196,0.401267944303717,0.489351151589899,-5.61797535485807
"IFNG",0.538333333333327,3.16575,0.80678487551459,0.424351557037003,0.511273795355351,-5.65003989238348
"IL1A",0.571714285714279,3.81855,0.806774884573928,0.424357250144942,0.511273795355351,-5.65004748008288
"MYC",-0.367011904761926,10.637075,-0.792639016800904,0.432458504652629,0.517914376829496,-5.66069198107681
"POLR2A",0.175059523809507,9.960125,0.727566360024604,0.470929846316625,0.553972250624818,-5.70733704194736
"TLK2",-0.143904761904773,9.9074,-0.725639880248303,0.472097898337074,0.553972250624818,-5.70865879926986
"CXCL5",0.602083333333327,3.547125,0.723298237733697,0.473519893961441,0.553972250624818,-5.71026080578336
"GNLY",0.38616666666666,3.8006,0.72309031761557,0.473646274284219,0.553972250624818,-5.71040280812754
"PTGS2",0.41319047619047,4.25485,0.710893063905791,0.481093689278056,0.559411266602391,-5.71866351886124
"IL22RA1",-0.526916666666675,5.312425,-0.699400604580899,0.488170818234653,0.564359327438905,-5.72632156437723
"MAGEC2",-0.686154761904775,7.131975,-0.667278144327228,0.508257122884068,0.583827398550969,-5.74708022732085
"KLRD1",0.348857142857134,4.02855,0.663184234617835,0.510848973732098,0.583827398550969,-5.74965734922505
"VCAM1",-0.216321428571447,7.972425,-0.586765123355102,0.56051338333561,0.636947026517738,-5.79490974827588
"IL1R2",0.375952380952372,5.391,0.569699653377786,0.571926855280101,0.646245034214804,-5.80427306247079
"TLR9",0.297749999999992,3.346575,0.512488731351228,0.611003221683719,0.686520473801932,-5.83367723580893
"TNFRSF10C",0.33632142857142,3.791325,0.503523546804408,0.617236295247532,0.689649491896684,-5.83800711143459
"GNG4",-0.276845238095246,5.323125,-0.494993696950569,0.623193351568679,0.692437057298533,-5.84205670149867
"IFITM1",0.19897619047617,12.08505,0.474181172624329,0.637835367001574,0.70092661730813,-5.85165067981803
"SELE",-0.277714285714294,5.52365,-0.474170064445042,0.637843221750399,0.70092661730813,-5.85165569163148
"GUSB",-0.111250000000014,11.152375,-0.462316058775158,0.646249215736886,0.706283295887307,-5.85693783756457
"PECAM1",0.154023809523785,10.31685,0.453089865974605,0.652824371972753,0.709591708666035,-5.86095748247154
"CXCL14",-0.348726190476203,9.412275,-0.402161723035908,0.689611583740928,0.745526036476679,-5.88170133389988
"CCL21",0.309690476190466,7.55355,0.371393887691075,0.712217750254371,0.765825537907926,-5.89304613916552
"IL7R",0.130119047619035,7.32625,0.313633222829204,0.7553574838494,0.804217980653101,-5.9119216079244
"CD276",-0.0870595238095344,10.987525,-0.312827974005207,0.755964901813915,0.804217980653101,-5.91216237827575
"IL11",0.177273809523804,2.960825,0.305847570291314,0.761236895395428,0.805541688249131,-5.91422371444448
"THBS1",0.142809523809513,9.46895,0.275884251530537,0.78399466344162,0.825257540464863,-5.92254591259141
"IRF3",0.0510238095238007,7.0872,0.243138252057283,0.809086044374414,0.847210517669543,-5.93066411216279
"OAS2",0.0802857142856936,9.70855,0.214454941519775,0.831233788478186,0.865868529664777,-5.93693588593826
"TNFRSF4",0.0719285714285687,1.41015,0.136969765312159,0.89171148323883,0.924053350506559,-5.94995421777168
"EPCAM",0.0680714285714266,2.2936,0.0977098638856421,0.922629130929745,0.951164052504892,-5.9543610888382
"TBP",-0.0172500000000184,9.285825,-0.0847101178175469,0.932895772534655,0.952303332531511,-5.95549551711043
"F2RL1",-0.0507261904761993,6.763175,-0.0842526707060152,0.933257265880881,0.952303332531511,-5.95553249271261
"IRF7",0.016369047619035,8.077875,0.0488642278686739,0.961259944878712,0.975898421196662,-5.95778623578503
"VCAN",-0.0170119047619224,8.247825,-0.0359935515116787,0.971458630013048,0.981271343447523,-5.95830879422537
"RORC",0.00748809523808891,4.590425,0.0158268662015963,0.987447723805988,0.990869318588327,-5.95880881618586
"CTAG1B",0.00888095238094655,2.9682,0.0115124270782415,0.990869318588327,0.990869318588327,-5.95886525419759
